N_LINHA,N_CATEGORIA,N_PRODUTO,QTD_ITEM,V_VENDA,V_CUSTO_VENDA,V_PERC_MARGEM_T,CLASSIFICACAO
1,1,1,300.0,1584.0,2.3,0.7603,CB
1,3,6,166.0,1911.36,2.3,0.6566,CB
1,3,6,556.0,5182.0,60.0,0.6438,AB
1,5,10,336.0,2711.76,60.0,0.4382,EB
3,4,7,229.0,2660.01,2.3,0.6591,BA
1,2,3,1328.0,7448.52,260.0,0.5264,AB
1,6,10,228.0,1894.8,2.3,0.3907,EB
1,1,1,2424.0,18180.0,260.0,0.3426,EB
2,9,15,50.0,335.15,2.3,0.6635,DA
1,1,3,420.0,3457.8,60.0,0.5545,BB
1,1,1,240.0,2277.6,2.3,0.6251,CB
1,1,10,360.0,3773.4,60.0,0.3793,EB
1,1,1,20.0,3480.2,60.0,0.524,BB
1,2,5,90.0,1663.96,2.3,0.6411,CB
3,12,25,127.0,1222.12,2.3,0.6617,DA
1,2,5,1464.0,15299.52,260.0,0.1905,FB
1,1,1,1680.0,4317.6,60.0,0.4292,EB
2,2,2,2650.0,7480.5,260.0,0.45,EB
1,1,3,116.0,3703.6,60.0,0.6798,BB
1,1,1,1050.0,4725.0,60.0,0.6151,BB
1,1,1,240.0,2325.6,2.3,0.6329,CB
1,1,1,2004.0,9018.0,260.0,0.4661,EB
1,1,1,3000.0,13500.0,260.0,0.6085,AB
1,2,2,252.0,1497.48,2.3,0.3141,EA
2,2,7,52.0,386.16,2.3,0.7311,DB
1,1,3,16.0,1817.04,2.3,0.6439,CB
1,1,3,124.0,3632.48,60.0,0.6262,BB
1,4,10,608.0,4655.52,60.0,0.6177,BB
1,2,5,166.0,1872.6,2.3,0.6642,CB
1,1,3,20.0,1796.72,2.3,0.6237,CB
1,1,2,115.0,1269.22,2.3,0.7196,DB
1,1,1,360.0,1796.4,2.3,0.4495,EB
3,3,6,1824.0,8588.28,260.0,0.6292,AA
1,1,4,32.0,3233.68,60.0,0.6543,BB
1,3,6,144.0,1664.2,2.3,0.5793,CB
1,1,1,9.0,2093.22,2.3,0.6245,CB
1,1,4,288.0,2243.52,2.3,0.5544,CB
1,1,1,1200.0,1536.0,2.3,0.5646,CB
1,1,3,72.0,1772.16,2.3,0.6564,CB
1,12,26,2412.0,10955.76,260.0,0.4414,EB
2,1,7,756.0,3823.2,60.0,0.6888,BB
1,1,1,1128.0,5628.72,60.0,0.4402,EB
3,13,34,113.0,894.86,2.3,0.5124,DA
1,1,1,480.0,2395.2,2.3,0.4499,EB
1,1,1,240.0,1197.6,2.3,0.4489,EA
2,1,3,20.0,1965.2,2.3,0.5583,CB
1,1,1,240.0,1197.6,2.3,0.4489,EA
2,9,18,1380.0,12536.4,260.0,0.4933,EB
1,1,2,2808.0,6184.56,60.0,0.4253,EB
1,1,1,120.0,1344.0,2.3,0.6247,DB
3,6,9,45.0,649.61,2.3,0.6726,DA
2,4,6,3636.0,18883.32,260.0,0.7028,AA
2,2,7,142.0,2742.36,60.0,0.6791,BB
1,2,4,342.0,2281.02,2.3,0.2856,FB
1,1,1,150.0,1377.0,2.3,0.6567,DB
1,1,2,288.0,1881.6,2.3,0.5313,CB
1,2,5,151.0,1647.68,2.3,0.6022,CB
1,1,1,700.0,5943.0,60.0,0.6388,AB
5,7,11,52.0,405.49,2.3,0.6896,DA
4,4,5,52.0,477.88,2.3,0.6238,DA
2,4,4,1800.0,13201.2,260.0,0.627,AB
2,2,8,532.0,9645.56,260.0,0.6154,AB
1,1,3,204.0,2324.4,2.3,0.5831,CB
1,1,2,120.0,716.4,2.3,0.4893,EA
1,1,2,120.0,1021.8,2.3,0.642,DB
1,1,2,6720.0,15000.0,260.0,0.4204,EB
4,7,12,137.0,1065.19,2.3,0.6123,DA
2,5,10,276.0,1809.72,2.3,0.3721,EB
5,8,11,49.0,301.75,2.3,0.6732,DA
1,1,1,3000.0,15750.0,260.0,0.6644,AB
2,2,3,616.0,3439.96,60.0,0.546,BB
1,3,5,94.0,2143.58,2.3,0.6758,CB
1,1,2,12.0,143.64,2.3,0.5511,DB
3,8,13,65.0,502.49,2.3,0.6888,DA
3,8,13,53.0,427.27,2.3,0.746,DA
1,1,4,360.0,2832.0,60.0,0.5795,BB
2,3,12,1140.0,10297.72,260.0,0.5992,AA
1,1,1,200.0,1798.0,2.3,0.6473,CB
1,1,3,336.0,3697.08,60.0,0.6402,BB
1,1,3,66.0,1805.12,2.3,0.648,CB
1,1,2,21000.0,46230.0,1280.0,0.4095,EB
4,8,18,89.0,652.55,2.3,0.6315,DA
3,6,8,38.0,206.96,2.3,0.6746,DA
1,1,4,1044.0,10113.48,260.0,0.6002,AB
3,4,7,47.0,702.24,2.3,0.6861,DA
1,1,3,120.0,1968.5,2.3,0.6207,CB
4,9,11,36.0,368.83,2.3,0.7543,DA
1,1,1,1560.0,4695.6,60.0,0.5117,BB
3,4,7,12.0,36.78,2.3,0.2436,FA
1,2,4,25.0,1558.62,2.3,0.6059,CB
4,6,8,44.0,336.19,2.3,0.6254,DA
1,2,2,18.0,2469.8,2.3,0.615,CB
4,5,9,78.0,553.03,2.3,0.635,DA
3,7,15,56.0,501.71,2.3,0.718,DA
1,1,1,1200.0,3180.0,60.0,0.441,EB
4,6,11,53.0,431.5,2.3,0.7202,DA
3,3,7,32.0,329.94,2.3,0.5911,DA
2,2,3,20.0,1551.12,2.3,0.5916,CB
2,5,10,61.0,551.99,2.3,0.7406,DA
1,1,1,792.0,2043.36,2.3,0.4441,EB
1,2,2,420.0,3979.8,60.0,0.3477,EB
1,3,7,288.0,6408.36,60.0,0.6063,AB
4,5,10,46.0,387.66,2.3,0.6545,DA
1,1,1,600.0,4200.0,60.0,0.5043,BB
2,3,6,252.0,2993.32,60.0,0.6352,BA
1,1,6,56.0,3314.43,60.0,-0.504,FB
1,1,1,500.0,4450.0,60.0,0.636,BB
1,1,27,4024.0,6521.69,60.0,-3.3843,FB
1,1,2,240.0,3704.64,60.0,0.431,EB
2,2,2,2.0,29.36,2.3,0.6025,DB
1,1,2,40.0,500.0,2.3,0.8871,DB
1,1,1,300.0,2865.0,60.0,0.6537,BB
1,2,6,148.0,3783.3,60.0,0.6046,BB
1,1,1,12.0,401.61,2.3,0.8486,DB
1,2,2,24.0,600.0,2.3,0.8596,DB
1,2,2,120.0,3000.0,60.0,0.8435,BB
1,1,1,432.0,7538.4,260.0,0.2353,FB
1,2,4,20.0,520.0,2.3,0.8574,DB
1,2,2,10.0,424.41,2.3,0.8859999999999999,DB
1,2,3,25.0,900.0,2.3,0.8856,DB
6,7,12,160.0,1093.08,2.3,0.5991,DA
1,1,1,5508.0,38335.68,1280.0,0.6945,AB
1,1,1,30.0,900.0,2.3,0.835,DB
1,2,3,174.0,1996.0,2.3,0.6337,CB
1,2,3,20.0,520.0,2.3,0.8781,DB
2,1,10,77.0,495.9,2.3,-1.5025,FA
1,2,4,34.0,800.0,2.3,0.8763,DB
3,5,9,48.0,393.25,2.3,0.5942,DA
1,1,3,32.0,500.0,2.3,0.8933,DB
1,2,3,22.0,650.0,2.3,0.856,DB
5,9,15,81.0,771.22,2.3,0.6667,DA
5,8,14,79.0,668.08,2.3,0.6138,DA
1,1,4,780.0,6852.12,260.0,0.2059,FB
1,1,3,28.0,560.0,2.3,0.8992,DB
3,7,58,936.0,7681.18,260.0,-0.5994,FB
1,4,12,7024.0,38778.42,1280.0,0.4919,EB
1,1,2,46.0,1100.0,2.3,0.9039,DB
1,4,4,1512.0,3093.3,60.0,0.5507,BB
1,2,6,720.0,5730.96,60.0,0.2504,FB
2,1,5,219.0,3440.73,60.0,0.642,BB
3,5,9,68.0,420.9,2.3,0.7255,DA
2,1,3,230.0,1515.26,2.3,0.6077,CB
5,7,16,133.0,1097.17,2.3,0.6424,DA
1,1,3,62.0,1669.86,2.3,0.6032,CB
3,5,7,31.0,321.53,2.3,0.8043,DA
1,1,3,200.0,1816.0,2.3,0.5831,CB
1,1,1,4.0,243.6,2.3,0.6316,DB
1,1,2,840.0,7736.4,260.0,0.2066,FB
1,2,3,190.0,1937.66,2.3,0.2727,FB
2,2,2,1020.0,13833.0,260.0,0.1361,FB
1,3,3,92.0,1596.8,2.3,0.6707,CB
2,1,5,44.0,3518.92,60.0,0.6457,BB
2,5,5,6.0,58.67,2.3,0.5633,DA
5,7,10,43.0,301.84,2.3,0.6996,DA
1,1,3,512.0,4779.36,60.0,0.6504,BB
3,4,7,3804.0,14140.92,260.0,0.628,AA
1,4,9,222.0,2067.94,2.3,0.5901,CB
2,2,5,240.0,1522.56,2.3,0.5878,CB
1,1,2,780.0,2345.4,2.3,0.4951,EB
1,1,3,180.0,1897.2,2.3,0.0832,FB
1,2,5,162.0,2649.66,2.3,0.6338,BB
6,13,37,112.0,1289.68,2.3,0.6586,DA
1,1,2,262.0,5120.9,60.0,0.5898,AB
2,8,26,2592.0,18463.68,260.0,0.4914,EB
2,3,5,140.0,1903.76,2.3,0.6729999999999999,CA
1,1,1,300.0,3369.0,60.0,0.5739,BB
1,1,8,216.0,5530.22,60.0,0.6777,AB
1,1,2,808.0,7162.48,260.0,0.5294,AB
2,8,17,2654.0,6750.52,260.0,0.5104,AA
2,2,2,5000.0,16740.0,260.0,0.5278,AB
1,2,2,276.0,1531.92,2.3,0.6851,CB
4,3,5,8.0,66.17,2.3,0.5072,DA
1,4,12,665.0,15433.91,260.0,0.6149,AB
1,3,5,36.0,1848.64,2.3,0.6066,CB
3,2,5,690.0,6697.2,260.0,0.33399999999999996,EB
1,1,1,7914.0,25417.13,1280.0,0.3586,EB
1,4,9,451.0,5958.69,60.0,0.6324,AB
1,2,6,186.0,2500.1,2.3,0.6614,BB
1,1,1,975.0,11124.75,260.0,0.4316,EB
1,3,6,2084.0,13757.96,260.0,0.6123,AB
1,4,4,181.0,1517.39,2.3,0.5524,CB
1,1,1,5400.0,18900.0,260.0,0.7886,AB
1,1,4,92.0,3538.64,60.0,0.6624,BB
2,1,4,36.0,2260.48,2.3,0.6517,CB
1,1,5,196.0,4889.92,60.0,0.6308,BB
1,1,3,216.0,2764.08,60.0,0.6199,BB
1,2,2,90.0,2401.6,2.3,0.4846,EB
2,1,4,422.0,2910.58,60.0,0.5698,BB
1,1,2,258.0,2760.7,60.0,0.6256,BB
2,1,4,256.0,2847.7,60.0,0.5209,BB
2,2,4,744.0,2014.8,2.3,0.5149,CB
1,1,1,2004.0,9018.0,260.0,0.479,EB
1,1,6,64.0,1529.8,2.3,0.6233,CB
1,4,10,1396.0,12039.16,260.0,0.5699,AB
1,2,4,474.0,6122.22,60.0,0.6113,AB
1,2,4,4200.0,21615.0,1280.0,0.5111,AB
2,2,11,1288.0,12339.04,260.0,0.5892,AB
1,1,1,708.0,3518.76,60.0,0.6741,BB
1,3,3,21552.0,69183.6,1280.0,0.3125,EB
1,1,3,74.0,2251.56,2.3,0.6354,CB
1,1,3,144.0,1599.72,2.3,0.2569,FB
2,2,3,186.0,2181.66,2.3,0.619,CB
1,3,5,740.0,4006.2,60.0,0.47600000000000003,EB
4,7,12,57.0,462.24,2.3,0.6573,DA
1,3,6,692.0,9162.44,260.0,0.5274,AB
1,1,1,72.0,503.28,2.3,0.7933,DB
1,4,7,169.0,1771.21,2.3,0.6107,CB
1,1,1,540.0,5389.2,60.0,0.5294,AB
1,2,3,128.0,1630.32,2.3,0.6471,CB
1,1,1,20000.0,5200.0,60.0,0.4886,EB
1,1,1,100.0,1569.0,2.3,0.7316,CB
2,2,4,390.0,3986.7,60.0,0.5953,BB
2,2,7,704.0,12404.96,260.0,0.589,AB
1,3,7,1290.0,12002.52,260.0,0.5928,AB
1,4,11,216.0,1824.9,2.3,0.396,EB
1,3,4,192.0,1644.24,2.3,0.5316,CB
4,4,9,828.0,3061.92,60.0,0.5977,BA
1,2,4,382.0,3691.82,60.0,0.5924,BB
1,2,5,1080.0,7279.2,260.0,0.4624,EB
1,3,5,190.0,3844.22,60.0,0.5975,BB
2,3,10,1146.0,6768.98,260.0,0.4956,EB
2,8,17,384.0,2742.48,60.0,0.5315,BA
1,3,3,1584.0,5844.96,60.0,0.5317,AB
1,1,1,2256.0,13513.44,260.0,0.4271,EB
1,2,5,775.0,10180.95,260.0,0.5129,AB
1,1,2,50.0,695.0,2.3,0.7466,DB
2,1,8,1154.0,9597.16,260.0,0.5788,AB
1,3,5,172.0,2954.24,60.0,0.6097,BB
2,1,5,472.0,3839.58,60.0,0.5657,BB
2,1,3,80.0,6824.44,260.0,0.5466,AB
1,2,3,432.0,3301.44,60.0,0.42,EB
2,3,6,723.0,5030.94,60.0,0.5813,AA
2,1,7,19874.0,148244.86,1280.0,0.5807,AB
2,4,9,2940.0,20093.28,1280.0,0.529,AA
2,2,4,164.0,2081.24,2.3,0.7035,CB
1,2,3,208.0,1797.34,2.3,0.6382,CB
1,4,10,1308.0,13300.14,260.0,0.5663,AB
2,3,9,1320.0,11788.8,260.0,0.375,EB
2,2,6,3038.0,17584.9,260.0,0.56,AB
1,1,1,7.0,1568.56,2.3,0.6099,CB
1,1,2,30.0,500.0,2.3,0.8945,DB
1,4,8,6645.0,44389.65,1280.0,0.5588,AB
1,1,1,4.0,66.56,2.3,0.7215,DB
2,2,2,3.0,20.02,2.3,0.3497,EA
1,2,3,54.0,900.0,2.3,0.8825,DB
1,2,4,324.0,3143.6,60.0,0.5774,BB
2,6,12,660.0,5685.36,60.0,0.6302,AA
2,13,33,6396.0,42396.12,1280.0,0.3485,EB
1,2,3,22.0,500.0,2.3,0.8756,DB
1,2,3,19.0,600.0,2.3,0.8703,DB
2,2,8,276.0,2676.6,60.0,0.7287,BB
1,2,3,38.0,700.0,2.3,0.862,DB
1,1,2,22.0,500.0,2.3,0.9003,DB
1,4,10,1096.0,11406.39,260.0,0.6349,AB
1,1,1,72.0,684.0,2.3,0.7674,DB
1,1,1,264.0,1573.44,2.3,0.5747,CB
2,2,3,192.0,2630.04,2.3,0.5496,BB
1,1,1,30.0,1468.2,2.3,0.4758,EA
1,1,2,25.0,650.0,2.3,0.9037,DB
1,1,1,300.0,3489.0,60.0,0.6195,BB
1,1,2,220.0,4006.8,60.0,0.6109,BB
2,1,2,32.0,1628.8,2.3,0.6673,CB
1,1,2,264.0,3164.64,60.0,0.5629,BB
1,1,1,500.0,5825.0,60.0,0.6275,AB
2,2,9,352.0,4261.4,60.0,0.619,BB
1,1,1,720.0,3240.0,60.0,0.4984,EB
1,2,3,136.0,5662.84,60.0,0.5725,AB
1,1,1,120.0,2511.6,2.3,0.3764,EB
2,2,5,588.0,5862.6,60.0,0.6115,AB
1,1,2,700.0,6289.5,60.0,0.5931,AB
1,1,1,348.0,2084.52,2.3,0.4959,EB
1,1,1,1050.0,6289.5,60.0,0.4875,EB
1,1,1,250.0,1907.5,2.3,0.6163,CB
1,1,1,2400.0,4104.0,60.0,0.4104,EB
3,3,8,6120.0,21105.6,1280.0,0.467,EB
1,3,5,334.0,2704.5,60.0,0.6409,BB
1,1,1,8.0,1509.28,2.3,0.6579,CB
1,1,1,1050.0,6289.5,60.0,0.4875,EB
1,1,5,210.0,2660.1,2.3,0.5922,BB
1,2,3,420.0,3774.0,60.0,0.6729,BB
2,2,5,414.0,2449.14,2.3,0.5961,CB
1,1,2,500.0,4423.0,60.0,0.6082,BB
1,1,1,1050.0,6289.5,60.0,0.4875,EB
1,2,5,110.0,2104.38,2.3,0.6473,CB
1,1,2,200.0,2038.0,2.3,0.6561,CB
1,1,2,250.0,2417.0,2.3,0.653,CB
1,1,2,1020.0,6211.2,60.0,0.2601,FB
1,2,3,17.0,1687.05,2.3,0.615,CB
2,1,3,386.0,4106.38,60.0,0.633,BB
1,1,1,78.0,865.02,2.3,0.366,EA
1,1,3,220.0,2534.28,2.3,0.6165,BB
1,2,6,124.0,1925.56,2.3,0.6769,CB
1,1,3,66.0,2604.76,2.3,0.5904,BB
2,1,2,450.0,3211.5,60.0,0.5504,BB
2,1,6,132.0,4842.56,60.0,0.6414,BB
1,2,5,236.0,3891.32,60.0,0.6367,BB
1,1,1,100.0,1594.0,2.3,0.7342,CB
1,1,2,420.0,3996.6,60.0,0.509,BB
1,1,4,148.0,5325.8,60.0,0.6101,AB
1,2,6,272.0,3935.24,60.0,0.5839,BB
1,1,3,162.0,1784.38,2.3,0.5489999999999999,CB
1,2,4,450.0,3978.99,60.0,0.6413,BB
1,2,3,1070.0,9671.0,260.0,0.7776,AB
2,2,3,3420.0,20521.56,1280.0,0.4928,EB
1,1,1,696.0,4753.68,60.0,0.5156,BB
1,2,5,1304.0,14861.5,260.0,0.6031,AB
1,1,3,156.0,1089.0,2.3,0.5293,DB
1,1,4,412.0,5359.04,60.0,0.5641,AB
1,5,11,303.0,3198.95,60.0,0.6112,BB
1,1,3,174.0,1686.88,2.3,0.6443,CB
1,1,2,128.0,834.88,2.3,0.5975,DB
1,1,1,250.0,1992.5,2.3,0.5457,CB
1,3,8,172.0,3402.64,60.0,0.6724,BB
1,2,5,10600.0,104567.0,1280.0,0.6348,AB
1,2,5,1064.0,9360.04,260.0,0.6248,AB
1,2,3,836.0,5445.72,60.0,0.6528,AB
1,2,5,248.0,2652.5,2.3,0.7072,BB
1,2,5,110.0,2692.4,60.0,0.6469,BB
1,2,4,2169.0,31042.95,1280.0,0.5694,AB
1,1,1,9990.0,32084.55,1280.0,0.4433,EB
1,3,5,326.0,2628.42,2.3,0.6211,BB
2,2,5,580.0,3908.08,60.0,0.5769,BB
1,1,1,600.0,3612.0,60.0,0.4319,EB
1,1,3,572.0,12708.4,260.0,0.5978,AB
2,3,8,728.0,5166.08,60.0,0.5815,AA
1,1,2,229.0,1206.63,2.3,0.5632,DB
1,2,5,282.0,3435.28,60.0,0.6401,BB
1,4,8,608.0,5521.52,60.0,0.5781,AB
2,3,6,321.0,2488.18,2.3,0.5699,CA
2,2,5,124.0,1391.67,2.3,0.6373,DB
1,1,2,840.0,11548.8,260.0,0.6553,AB
1,3,6,224.0,2564.0,2.3,0.6995,BB
1,5,13,456.0,8587.92,260.0,0.6224,AB
1,5,18,3420.0,40306.2,1280.0,0.5709,AB
1,1,1,12.0,262.8,2.3,0.5746,DB
1,1,1,504.0,3871.93,60.0,0.8449,BB
1,1,3,174.0,3574.96,60.0,0.6261,BB
1,2,2,8118.0,26056.99,1280.0,0.2353,FB
1,2,3,208.0,1797.34,2.3,0.637,CB
1,2,3,20.0,540.0,2.3,0.8726,DB
1,2,4,60.0,1340.0,2.3,0.8859,DB
1,2,4,24.0,710.0,2.3,0.8941,DB
1,1,3,3672.0,26794.2,1280.0,0.2272,FB
2,2,4,420.0,2766.0,60.0,0.6048,BB
2,2,3,960.0,5032.8,60.0,0.5846,AB
2,2,6,108.0,2045.76,2.3,0.4406,EB
1,1,1,180.0,1917.0,2.3,0.5249,CB
2,2,2,348.0,1977.84,2.3,0.5958,CB
1,1,1,204.0,1538.16,2.3,0.6505,CB
1,2,2,676.0,4408.2,60.0,0.5446,BB
1,1,2,64.0,1595.36,2.3,0.4661,EB
1,1,3,189.0,1987.0,2.3,0.5648,CB
1,1,2,28.0,989.04,2.3,0.5437,DB
2,1,2,62.0,539.5,2.3,0.6249,DB
1,1,1,650.0,2925.0,60.0,0.5975,BB
2,2,2,7300.0,19458.0,260.0,0.4545,EB
1,1,2,350.0,2939.5,60.0,0.5324,BB
3,3,4,396.0,1507.32,2.3,0.5666,CB
2,1,4,1740.0,14494.2,260.0,0.5846,AB
2,2,3,172.0,3861.28,60.0,0.7074,BB
2,2,5,330.0,3356.22,60.0,0.5681,BB
2,2,2,3.0,42.52,2.3,0.6437,DB
1,1,1,48.0,960.0,2.3,0.9,DB
2,2,6,84.0,1787.32,2.3,0.6889,CB
1,2,4,35.0,530.0,2.3,0.8864,DB
1,2,3,41.0,650.0,2.3,0.8687,DB
1,2,3,23.0,500.0,2.3,0.8654,DB
1,1,1,720.0,3240.0,60.0,0.504,BB
1,2,2,2.0,40.05,2.3,0.8015,DB
2,3,7,266.0,2517.72,2.3,0.5772,BA
2,2,7,295.0,3976.75,60.0,0.6405,BB
1,1,2,254.0,2225.5,2.3,0.6312,CB
2,1,3,18.0,1637.32,2.3,0.6383,CB
1,1,4,144.0,2058.36,2.3,0.6147,CB
1,1,1,360.0,1652.4,2.3,0.532,CB
1,1,3,22.0,1782.02,2.3,0.6684,CB
1,1,2,24.0,2147.04,2.3,0.6105,CB
1,1,3,264.0,1670.4,2.3,0.5362,CB
1,1,1,300.0,1644.0,2.3,0.6078,CB
2,2,2,200.0,1759.04,2.3,0.6239,CB
4,6,7,9.0,92.85,2.3,0.4909,EA
1,1,3,360.0,2898.0,60.0,0.5472,BB
1,1,1,150.0,1884.0,2.3,0.6744,CB
2,2,2,3.0,34.72,2.3,0.735,DB
1,1,2,34.0,2881.66,60.0,0.6859999999999999,BB
2,1,3,60.0,546.0,2.3,0.4903,EA
1,1,1,12.0,395.88,2.3,0.6212,DB
1,1,2,720.0,3760.8,60.0,0.2611,FB
1,1,2,170.0,1576.44,2.3,0.5295,CB
1,2,2,264.0,1800.0,2.3,0.5431,CB
1,1,2,276.0,1535.16,2.3,0.5383,CB
1,1,3,516.0,4965.36,60.0,0.4348,EB
1,1,3,50.0,425.0,2.3,0.5538,DB
5,6,11,45.0,638.31,2.3,0.6709,DA
4,5,9,19.0,205.86,2.3,0.6437,DA
2,2,3,216.0,1816.92,2.3,0.5434,CB
5,6,13,26.0,301.77,2.3,0.7033,DA
1,1,2,14.0,1557.94,2.3,0.6924,CB
1,3,3,10.0,116.38,2.3,0.6521,DB
3,6,11,20.0,301.81,2.3,0.7344,DA
1,1,2,1100.0,7983.0,260.0,0.5048,AB
2,2,3,11.0,205.28,2.3,0.7706,DB
2,3,6,18.0,317.29,2.3,0.7476,DA
4,5,8,19.0,315.48,2.3,0.7111,DA
4,4,6,29.0,284.05,2.3,0.5999,DA
3,6,8,34.0,479.68,2.3,0.6739,DA
1,1,1,240.0,2798.4,60.0,0.5457,BB
5,4,10,96.0,805.87,2.3,0.599,DA
4,5,5,14.0,282.01,2.3,0.6574,DA
6,5,11,31.0,304.1,2.3,0.6807,DA
5,5,7,20.0,216.55,2.3,0.6688,DA
1,1,7,361.0,4914.41,60.0,0.5625,BB
4,6,12,36.0,488.97,2.3,0.6606,DA
1,1,1,6.0,137.4,2.3,0.7883,DB
3,5,15,37.0,772.64,2.3,0.7937,DA
4,3,8,15.0,213.68,2.3,0.7664,DA
1,1,3,540.0,3313.8,60.0,0.5078,BB
4,7,10,24.0,321.87,2.3,0.6913,DA
1,2,2,120.0,1743.48,2.3,0.7504,CB
2,3,8,16.0,417.08,2.3,0.7259,DA
1,1,1,204.0,1687.08,2.3,0.609,CB
3,4,7,38.0,607.85,2.3,0.648,DA
1,5,6,648.0,4122.96,60.0,0.4994,EB
4,6,10,37.0,388.71,2.3,0.6571,DA
4,4,6,22.0,277.22,2.3,0.6929,DA
1,1,1,12.0,274.8,2.3,0.7966,DB
5,7,19,118.0,1309.84,2.3,0.6371,DA
2,2,3,2592.0,7372.8,260.0,0.4064,EB
5,6,9,22.0,238.61,2.3,0.7101,DA
5,7,9,40.0,492.2,2.3,0.6327,DA
3,5,10,18.0,284.17,2.3,0.7538,DA
3,5,10,57.0,821.19,2.3,0.6561,DA
1,1,1,2.0,48.3,2.3,0.9211,DB
1,2,2,208.0,1748.92,2.3,0.6024,CB
1,1,1,1.0,27.9,2.3,0.4767,EA
1,1,1,162.0,1615.14,2.3,0.5720000000000001,CB
3,4,15,44.0,811.34,2.3,0.7855,DA
1,2,4,32.0,760.0,2.3,0.8697,DB
1,2,3,63.0,1650.0,2.3,0.8672,CB
1,2,4,47.0,910.0,2.3,0.8969,DB
1,2,2,6.0,255.11,2.3,0.8833,DB
1,1,3,28.0,500.0,2.3,0.8983,DB
5,4,7,29.0,301.11,2.3,0.6584,DA
1,2,2,192.0,1752.72,2.3,0.5691,CB
1,1,2,1146.0,10468.8,260.0,0.5268,AB
1,3,4,1371.0,7580.79,260.0,0.4998,EB
2,3,17,24.0,543.71,2.3,0.7051,DA
4,6,11,96.0,1061.73,2.3,0.6143,DA
1,1,6,688.0,5029.2,60.0,0.555,AB
2,2,3,3.0,22.62,2.3,0.0115,FA
1,1,1,132.0,1537.8,2.3,0.5653,CB
4,7,10,20.0,295.88,2.3,0.7016,DA
3,1,6,2760.0,26090.4,1280.0,0.5115,AB
1,1,1,1512.0,2585.52,2.3,0.3022,EB
2,4,6,10.0,73.54,2.3,0.4521,EA
1,1,1,6.0,342.81,2.3,0.9233,DB
1,1,2,432.0,2544.48,2.3,0.48200000000000004,EB
1,2,4,48.0,940.0,2.3,0.8664,DB
1,1,1,4.0,238.41,2.3,0.9233,DB
1,1,1,2160.0,7560.0,260.0,0.73,AB
1,2,4,44.0,790.0,2.3,0.8768,DB
1,2,4,28.0,690.0,2.3,0.8805,DB
1,1,2,14.0,253.11,2.3,0.9053,DB
1,3,3,220.0,3005.8,60.0,0.6674,BB
2,1,2,1540.0,8918.36,260.0,0.5706,AB
1,1,1,30.0,357.0,2.3,0.5879,DB
1,3,3,3.0,31.97,2.3,0.4101,EA
1,1,1,1128.0,5527.2,60.0,0.3116,EB
1,1,1,3500.0,38150.0,1280.0,0.4944,EB
2,2,2,1240.0,3236.4,60.0,0.4597,EB
1,1,2,240.0,1176.0,2.3,0.6468,DB
1,1,1,72.0,392.4,2.3,0.6575,DB
1,1,2,816.0,2097.12,2.3,0.4886,EB
1,1,1,6.0,36.0,2.3,0.3892,EA
1,1,1,48.0,418.56,2.3,0.4118,EA
1,1,1,144.0,3310.56,60.0,0.7876,BB
1,1,1,6000.0,11220.0,260.0,0.3395,EB
1,1,1,40.0,476.0,2.3,0.5895,DB
1,1,1,324.0,3593.16,60.0,0.3691,EB
1,1,1,2400.0,35976.0,1280.0,0.1696,FB
1,1,3,116.0,2000.1,2.3,0.6566,CB
2,2,5,498.0,4585.76,60.0,0.5893,BB
1,1,1,16.0,1027.2,2.3,0.6329,DB
1,1,1,24.0,1358.4,2.3,0.6316,DB
2,2,3,22.0,1518.86,2.3,0.5978,CB
4,7,16,930.0,7843.32,260.0,0.5755,AA
1,1,2,84.0,483.48,2.3,0.5351,DB
1,1,2,312.0,1629.36,2.3,0.5295,CB
1,3,5,270.0,4490.28,60.0,0.5782,BB
1,3,6,138.0,1918.74,2.3,0.5956,CB
1,2,5,42.0,2569.54,2.3,0.6237,BB
2,2,2,252.0,1792.08,2.3,0.5595,CB
1,1,1,720.0,5054.4,60.0,0.2099,FB
1,1,1,360.0,2527.2,2.3,0.2209,FB
1,1,1,432.0,3032.64,60.0,0.20199999999999999,FB
1,1,2,1440.0,3984.0,60.0,0.48200000000000004,EB
1,1,1,150.0,1884.0,2.3,0.672,CB
1,1,2,1608.0,3616.56,60.0,0.3867,EB
1,1,1,1608.0,3151.68,60.0,0.3729,EB
1,1,2,1440.0,3081.6,60.0,0.3676,EB
1,2,3,612.0,5780.16,60.0,0.5366,AB
1,1,1,40.0,1200.0,2.3,0.8356,DB
1,1,2,58.0,1080.8,2.3,0.6543,DB
1,1,2,62.0,1714.48,2.3,0.6573,CB
2,2,5,95.0,973.1,2.3,0.5621,DB
2,3,12,26.0,481.81,2.3,0.7515,DA
1,1,2,84.0,2040.0,2.3,0.9068,CB
1,1,3,26.0,508.61,2.3,0.9071,DB
1,1,3,26.0,508.61,2.3,0.9071,DB
1,1,1,1600.0,560.0,2.3,0.4007,EA
1,1,1,2500.0,950.0,2.3,0.4504,EA
1,2,5,860.0,8443.88,260.0,0.5475,AB
1,1,1,4000.0,1320.0,2.3,0.36700000000000005,EA
2,2,2,3600.0,9504.0,260.0,0.4547,EB
1,1,1,264.0,1853.28,2.3,0.2206,FB
1,1,1,528.0,3706.56,60.0,0.2056,FB
